source_dir,filename,n_x,n_y,n_z,n_m,particles,emitt_x,emitt_y,beta_x,beta_y,sigma_z,offset_y,seed,integration_method,n_t,cut_x,cut_y,cut_z,lumi_ee,lumi_fine,phot_e1,phot_e2,n_phot1,n_phot2,de1,de2,n_pairs,e_pairs,out_1,out_2
output_nm,512_64_25_12480_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_479728.ref,512,64,25,12480,0.624,0.9,0.0005,12.0,0.12,100,0,479728,2,6,,,,2.69705e+34,2.54525e+34,3.48547,3.44469,1.54533,1.56381,5.3862,5.38685,,,564,566
output_nm,512_64_25_12480_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_527875.ref,512,64,25,12480,0.624,0.9,0.0005,12.0,0.12,100,0,527875,2,6,,,,2.52632e+34,2.38551e+34,3.47375,3.51669,1.58156,1.57856,5.49392,5.55132,,,613,761
output_nm,512_64_25_12480_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_733579.ref,512,64,25,12480,0.624,0.9,0.0005,12.0,0.12,100,0,733579,2,6,,,,2.51187e+34,2.37951e+34,3.54571,3.48177,1.55743,1.56081,5.52222,5.43438,,,656,690
output_nm,512_64_25_12500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_100805.ref,512,64,25,12500,0.624,0.9,0.008,12.0,0.12,100,0,100805,2,6,,,,1.15817e+34,1.09952e+34,2.96825,2.98636,1.34182,1.35754,3.98284,4.0541,,,3,1
output_nm,512_64_25_12500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_105469.ref,512,64,25,12500,0.624,0.9,0.008,12.0,0.12,100,0,105469,2,6,,,,1.17642e+34,1.11475e+34,3.01407,3.12088,1.35312,1.34422,4.07841,4.19516,,,3,3
output_nm,512_64_25_12500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_130471.ref,512,64,25,12500,0.624,0.9,0.008,12.0,0.12,100,0,130471,2,6,,,,1.14187e+34,1.08376e+34,3.15518,3.08731,1.3184,1.3619,4.15978,4.20463,,,13,11
output_nm,512_64_25_12500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_135135.ref,512,64,25,12500,0.624,0.9,0.008,12.0,0.12,100,0,135135,2,6,,,,1.17475e+34,1.11377e+34,3.15558,3.1047,1.34617,1.34643,4.24794,4.18027,,,2,5
output_nm,512_64_25_12500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_143455.ref,512,64,25,12500,0.624,0.9,0.008,12.0,0.12,100,0,143455,2,6,,,,1.18326e+34,1.11635e+34,3.0944,2.99626,1.32549,1.30001,4.10159,3.89517,,,5,2
output_nm,512_64_25_12500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_145992.ref,512,64,25,12500,0.624,0.9,0.008,12.0,0.12,100,0,145992,2,6,,,,1.20049e+34,1.13488e+34,3.04839,3.08335,1.34091,1.33477,4.08762,4.11557,,,5,3
output_nm,512_64_25_12500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_153768.ref,512,64,25,12500,0.624,0.9,0.008,12.0,0.12,100,0,153768,2,6,,,,1.16398e+34,1.1005e+34,3.07171,3.04424,1.34988,1.3646,4.14642,4.15417,,,7,2
output_nm,512_64_25_12500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_159302.ref,512,64,25,12500,0.624,0.9,0.008,12.0,0.12,100,0,159302,2,6,,,,1.18252e+34,1.12198e+34,3.07602,3.10219,1.34761,1.34896,4.14527,4.18475,,,16,33
output_nm,512_64_25_12500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167029.ref,512,64,25,12500,0.624,0.9,0.008,12.0,0.12,100,0,167029,2,6,,,,1.18667e+34,1.12167e+34,3.05578,3.07744,1.34491,1.33982,4.10975,4.1232,,,1,5
output_nm,512_64_25_12500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167815.ref,512,64,25,12500,0.624,0.9,0.008,12.0,0.12,100,0,167815,2,6,,,,1.24452e+34,1.17599e+34,3.01213,2.98099,1.34102,1.34841,4.03932,4.01958,,,43,45
output_nm,512_64_25_12500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_286038.ref,512,64,25,12500,0.624,0.9,0.008,12.0,0.12,100,0,286038,2,6,,,,1.17502e+34,1.1116e+34,3.02932,3.03352,1.3435,1.34278,4.06989,4.07334,,,18,7
output_nm,512_64_25_12500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_360177.ref,512,64,25,12500,0.624,0.9,0.008,12.0,0.12,100,0,360177,2,6,,,,1.21323e+34,1.14639e+34,3.00103,3.1358,1.33101,1.351,3.99442,4.23645,,,0,1
output_nm,512_64_25_12500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_479728.ref,512,64,25,12500,0.624,0.9,0.008,12.0,0.12,100,0,479728,2,6,,,,1.16489e+34,1.10566e+34,3.06264,3.04079,1.37279,1.36353,4.20436,4.14623,,,8,15
output_nm,512_64_25_12500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_527875.ref,512,64,25,12500,0.624,0.9,0.008,12.0,0.12,100,0,527875,2,6,,,,1.17516e+34,1.11198e+34,3.05297,3.10662,1.3562,1.3424,4.14045,4.17034,,,14,3
output_nm,512_64_25_12500_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_733579.ref,512,64,25,12500,0.624,0.9,0.008,12.0,0.12,100,0,733579,2,6,,,,1.16956e+34,1.11071e+34,3.0832,3.04368,1.32437,1.33619,4.08329,4.06692,,,4,2
output_nm,512_64_25_128000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_100805.ref,512,64,25,128000,0.624,0.9,0.0005,12.0,0.12,100,0,100805,2,6,,,,3.36136e+34,3.17663e+34,3.40322,3.37261,1.5026,1.49095,5.11366,5.02839,,,3799,3226
output_nm,512_64_25_128000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_105469.ref,512,64,25,128000,0.624,0.9,0.0005,12.0,0.12,100,0,105469,2,6,,,,3.8383e+34,3.62642e+34,3.31063,3.3214,1.4463,1.43803,4.78816,4.77628,,,3767,3397
output_nm,512_64_25_128000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_130471.ref,512,64,25,128000,0.624,0.9,0.0005,12.0,0.12,100,0,130471,2,6,,,,3.39588e+34,3.20853e+34,3.37222,3.38117,1.48064,1.47457,4.99304,4.98577,,,1996,2357
output_nm,512_64_25_128000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_135135.ref,512,64,25,128000,0.624,0.9,0.0005,12.0,0.12,100,0,135135,2,6,,,,3.27484e+34,3.09271e+34,3.4188,3.40654,1.50102,1.50689,5.1317,5.13328,,,4475,4650
output_nm,512_64_25_128000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_143455.ref,512,64,25,128000,0.624,0.9,0.0005,12.0,0.12,100,0,143455,2,6,,,,3.52385e+34,3.32467e+34,3.3843,3.36225,1.46292,1.48236,4.95096,4.98407,,,4438,2959
output_nm,512_64_25_128000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_145992.ref,512,64,25,128000,0.624,0.9,0.0005,12.0,0.12,100,0,145992,2,6,,,,3.36716e+34,3.17374e+34,3.41651,3.42145,1.50574,1.51445,5.1444,5.1816,,,2269,2322
output_nm,512_64_25_128000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_153768.ref,512,64,25,128000,0.624,0.9,0.0005,12.0,0.12,100,0,153768,2,6,,,,3.49299e+34,3.2922e+34,3.40447,3.38991,1.49349,1.49845,5.08453,5.0796,,,3716,3168
output_nm,512_64_25_128000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_159302.ref,512,64,25,128000,0.624,0.9,0.0005,12.0,0.12,100,0,159302,2,6,,,,3.34677e+34,3.15907e+34,3.44942,3.42103,1.505,1.49935,5.19138,5.12933,,,4515,6413
output_nm,512_64_25_128000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167029.ref,512,64,25,128000,0.624,0.9,0.0005,12.0,0.12,100,0,167029,2,6,,,,3.38625e+34,3.19944e+34,3.40884,3.35002,1.49252,1.47864,5.08776,4.95346,,,6354,5620
output_nm,512_64_25_128000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167815.ref,512,64,25,128000,0.624,0.9,0.0005,12.0,0.12,100,0,167815,2,6,,,,3.39295e+34,3.20336e+34,3.39095,3.40927,1.49038,1.50367,5.05381,5.12643,,,5314,5413
output_nm,512_64_25_128000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_286038.ref,512,64,25,128000,0.624,0.9,0.0005,12.0,0.12,100,0,286038,2,6,,,,3.59002e+34,3.38409e+34,3.38399,3.37361,1.49189,1.47412,5.04854,4.9731,,,4449,3487
output_nm,512_64_25_128000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_360177.ref,512,64,25,128000,0.624,0.9,0.0005,12.0,0.12,100,0,360177,2,6,,,,3.45895e+34,3.27146e+34,3.39579,3.39492,1.47651,1.48844,5.01393,5.05313,,,5199,5062
output_nm,512_64_25_128000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_479728.ref,512,64,25,128000,0.624,0.9,0.0005,12.0,0.12,100,0,479728,2,6,,,,3.45416e+34,3.25776e+34,3.39412,3.38488,1.48177,1.49634,5.02932,5.06493,,,3657,3561
output_nm,512_64_25_128000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_527875.ref,512,64,25,128000,0.624,0.9,0.0005,12.0,0.12,100,0,527875,2,6,,,,3.26617e+34,3.08723e+34,3.41615,3.45033,1.50572,1.51267,5.14376,5.21922,,,6363,6681
output_nm,512_64_25_128000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_733579.ref,512,64,25,128000,0.624,0.9,0.0005,12.0,0.12,100,0,733579,2,6,,,,3.41724e+34,3.22293e+34,3.40932,3.41821,1.49862,1.50415,5.10926,5.1415,,,4925,5229
output_nm,512_64_25_1920_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_100805.ref,512,64,25,1920,0.624,0.9,0.0005,12.0,0.12,100,0,100805,2,6,,,,2.10992e+32,2.26979e+32,11.982,10.7201,3.54115,7.61719,42.4299,81.6567,,,943,1787
output_nm,512_64_25_1920_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_105469.ref,512,64,25,1920,0.624,0.9,0.0005,12.0,0.12,100,0,105469,2,6,,,,9.27635e+33,8.95998e+33,11.4531,4.54083,5.25521,2.30625,60.1885,10.4723,,,432,360
output_nm,512_64_25_1920_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_130471.ref,512,64,25,1920,0.624,0.9,0.0005,12.0,0.12,100,0,130471,2,6,,,,5.034e+33,4.82439e+33,7.00248,3.12944,3.037,1.27514,21.2665,3.99049,,,563,200
output_nm,512_64_25_1920_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_135135.ref,512,64,25,1920,0.624,0.9,0.0005,12.0,0.12,100,0,135135,2,6,,,,5.43104e+33,5.27306e+33,7.57076,2.90452,3.71563,1.04844,28.1301,3.0452,,,751,65
output_nm,512_64_25_1920_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_143455.ref,512,64,25,1920,0.624,0.9,0.0005,12.0,0.12,100,0,143455,2,6,,,,2.14456e+32,2.40532e+32,11.7879,12.2069,3.65347,5.69427,43.0667,69.5094,,,1025,1720
output_nm,512_64_25_1920_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_145992.ref,512,64,25,1920,0.624,0.9,0.0005,12.0,0.12,100,0,145992,2,6,,,,8.123e+33,7.722e+33,9.37438,2.68069,7.53854,1.14129,70.6692,3.05945,,,628,61
output_nm,512_64_25_1920_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_153768.ref,512,64,25,1920,0.624,0.9,0.0005,12.0,0.12,100,0,153768,2,6,,,,8.12924e+33,7.87351e+33,3.9299,2.97514,1.96717,1.43535,7.73079,4.27037,,,244,174
output_nm,512_64_25_1920_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_159302.ref,512,64,25,1920,0.624,0.9,0.0005,12.0,0.12,100,0,159302,2,6,,,,1.94483e+34,1.81185e+34,3.94521,5.23687,1.83203,2.32917,7.22773,12.1975,,,176,170
output_nm,512_64_25_1920_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167029.ref,512,64,25,1920,0.624,0.9,0.0005,12.0,0.12,100,0,167029,2,6,,,,1.83542e+34,1.74557e+34,10.9738,3.65045,6.08646,1.75052,66.7915,6.39019,,,240,124
output_nm,512_64_25_1920_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_167815.ref,512,64,25,1920,0.624,0.9,0.0005,12.0,0.12,100,0,167815,2,6,,,,1.90343e+34,1.80311e+34,10.8477,3.56669,6.09948,1.65902,66.1651,5.91721,,,243,171
output_nm,512_64_25_1920_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_286038.ref,512,64,25,1920,0.624,0.9,0.0005,12.0,0.12,100,0,286038,2,6,,,,1.75927e+34,1.66277e+34,3.58566,3.97685,1.70766,1.78571,6.12308,7.10152,,,215,227
output_nm,512_64_25_1920_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_360177.ref,512,64,25,1920,0.624,0.9,0.0005,12.0,0.12,100,0,360177,2,6,,,,7.41034e+33,7.07763e+33,9.69866,2.80421,5.47396,1.22344,53.0901,3.43077,,,548,76
output_nm,512_64_25_1920_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_479728.ref,512,64,25,1920,0.624,0.9,0.0005,12.0,0.12,100,0,479728,2,6,,,,7.21806e+33,6.91782e+33,9.76783,3.21087,5.39844,1.3481,52.731,4.32857,,,598,119
output_nm,512_64_25_1920_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_527875.ref,512,64,25,1920,0.624,0.9,0.0005,12.0,0.12,100,0,527875,2,6,,,,1.85638e+34,1.74071e+34,11.0557,3.54724,6.04325,1.75652,66.8126,6.23079,,,247,173
output_nm,512_64_25_1920_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_733579.ref,512,64,25,1920,0.624,0.9,0.0005,12.0,0.12,100,0,733579,2,6,,,,3.35023e+32,3.42368e+32,9.41546,10.7611,0.642708,7.61959,6.0514,81.9949,,,118,1777
output_nm,512_64_25_3000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_100805.ref,512,64,25,3000,0.624,0.9,0.008,12.0,0.12,100,0,100805,,,,,,1.19728e+33,1.17196e+33,1.21364,9.79058,0.521333,6.80533,0.632713,66.6282,,,0,1652
output_nm,512_64_25_3000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_105469.ref,512,64,25,3000,0.624,0.9,0.008,12.0,0.12,100,0,105469,,,,,,9.78053e+33,9.37941e+33,10.5737,3.15458,4.797,1.43267,50.7222,4.51946,,,27,3
output_nm,512_64_25_3000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_130471.ref,512,64,25,3000,0.624,0.9,0.008,12.0,0.12,100,0,130471,,,,,,5.39039e+33,5.2567e+33,3.82566,2.98458,1.79953,1.17706,6.88441,3.51302,,,10,0
output_nm,512_64_25_3000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_135135.ref,512,64,25,3000,0.624,0.9,0.008,12.0,0.12,100,0,135135,,,,,,1.03489e+34,9.85693e+33,10.6267,3.32006,4.47467,1.48416,47.5509,4.9275,,,18,5
output_nm,512_64_25_3000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_143455.ref,512,64,25,3000,0.624,0.9,0.008,12.0,0.12,100,0,143455,,,,,,1.25372e+33,1.22426e+33,1.15742,10.5461,0.503168,4.52984,0.582376,47.7723,,,0,1646
output_nm,512_64_25_3000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_145992.ref,512,64,25,3000,0.624,0.9,0.008,12.0,0.12,100,0,145992,,,,,,1.05988e+34,9.95365e+33,3.36286,3.23164,1.44848,1.42743,4.87104,4.61294,,,10,6
output_nm,512_64_25_3000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_153768.ref,512,64,25,3000,0.624,0.9,0.008,12.0,0.12,100,0,153768,,,,,,1.00846e+34,9.62703e+33,3.33784,3.20125,1.52653,1.49,5.0953,4.76986,,,16,3
output_nm,512_64_25_3000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_159302.ref,512,64,25,3000,0.624,0.9,0.008,12.0,0.12,100,0,159302,,,,,,9.82126e+33,9.36408e+33,3.4312,3.49467,1.63964,1.67389,5.62593,5.8497,,,23,34
output_nm,512_64_25_3000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167029.ref,512,64,25,3000,0.624,0.9,0.008,12.0,0.12,100,0,167029,,,,,,1.01918e+34,9.63215e+33,3.24477,3.24959,1.46,1.48467,4.73736,4.82456,,,6,7
output_nm,512_64_25_3000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_167815.ref,512,64,25,3000,0.624,0.9,0.008,12.0,0.12,100,0,167815,,,,,,1.09933e+34,1.03187e+34,10.7145,3.14384,4.66389,1.43062,49.9715,4.49764,,,29,3
output_nm,512_64_25_3000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_286038.ref,512,64,25,3000,0.624,0.9,0.008,12.0,0.12,100,0,286038,,,,,,1.14769e+34,1.06832e+34,3.23734,3.45539,1.47014,1.42995,4.75933,4.94104,,,3,9
output_nm,512_64_25_3000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_360177.ref,512,64,25,3000,0.624,0.9,0.008,12.0,0.12,100,0,360177,,,,,,1.09591e+34,1.02397e+34,3.22493,3.34902,1.45533,1.46767,4.69334,4.91524,,,9,11
output_nm,512_64_25_3000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_479728.ref,512,64,25,3000,0.624,0.9,0.008,12.0,0.12,100,0,479728,,,,,,9.45471e+33,9.03008e+33,3.33207,3.29571,1.58853,1.57167,5.29309,5.17976,,,18,11
output_nm,512_64_25_3000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_527875.ref,512,64,25,3000,0.624,0.9,0.008,12.0,0.12,100,0,527875,,,,,,1.02824e+34,9.69043e+33,10.7191,3.33754,4.56137,1.43815,48.8937,4.79988,,,21,3
output_nm,512_64_25_3000_test_C3_250_particles_0.624_emittx_0.9_emitty_0.008_betax_12.0_betay_0.12_sigmaz_100_offsety_0_seed_733579.ref,512,64,25,3000,0.624,0.9,0.008,12.0,0.12,100,0,733579,,,,,,1.26192e+33,1.25263e+33,1.25705,10.7144,0.542333,4.51784,0.681742,48.4058,,,0,1578
output_nm,512_64_25_38400_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_100805.ref,512,64,25,38400,0.624,0.9,0.0005,12.0,0.12,100,0,100805,2,6,,,,3.01436e+34,2.85092e+34,3.42506,3.38243,1.52195,1.52909,5.21278,5.17205,,,1041,1321
output_nm,512_64_25_38400_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_105469.ref,512,64,25,38400,0.624,0.9,0.0005,12.0,0.12,100,0,105469,2,6,,,,3.2059e+34,3.01332e+34,3.45643,3.41216,1.50907,1.50083,5.21599,5.12109,,,2009,2467
output_nm,512_64_25_38400_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_130471.ref,512,64,25,38400,0.624,0.9,0.0005,12.0,0.12,100,0,130471,2,6,,,,2.97056e+34,2.79999e+34,3.41145,3.45662,1.50175,1.51763,5.12313,5.24585,,,1220,921
output_nm,512_64_25_38400_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_135135.ref,512,64,25,38400,0.624,0.9,0.0005,12.0,0.12,100,0,135135,2,6,,,,3.0588e+34,2.88761e+34,3.49751,3.46686,1.53937,1.51937,5.38396,5.26744,,,1607,1627
output_nm,512_64_25_38400_test_C3_250_particles_0.624_emittx_0.9_emitty_0.0005_betax_12.0_betay_0.12_sigmaz_100_offsety_0_integration_method_2_nt6_seed_143455.ref,512,64,25,38400,0.624,0.9,0.0005,12.0,0.12,100,0,143455,2,6,,,,2.9361e+34,2.77737e+34,3.47555,3.48456,1.51729,1.54984,5.2734,5.40051,,,1412,1184
